Chamber,ElapsedDays,pr_mn,pr_lo,pr_hi,M_mn,M_lo,M_hi,A_mn,A_lo,A_hi,phi_mn,Group,Species
1,7.208333333,0.138358068,0.074669263,0.203783144,0.14536194,0.093056758,0.20345704,0.454558673,0.276119519,0.670994193,23.54830523,Experiment,Zebrafish
1,7.25,0.130098577,0.07063286,0.192913988,0.14554065,0.093075666,0.203728244,0.455433916,0.272617136,0.668563615,23.55461706,Experiment,Zebrafish
1,7.291666667,0.123606694,0.065585261,0.181778994,0.145718108,0.092685483,0.203564457,0.456316832,0.274884653,0.672790544,23.56064591,Experiment,Zebrafish
1,7.333333333,0.118767082,0.065355662,0.174932852,0.145893089,0.092060196,0.203008328,0.457207301,0.276415697,0.675774273,23.56638011,Experiment,Zebrafish
1,7.375,0.115326044,0.065863912,0.171176642,0.146064415,0.091902994,0.202892318,0.458105185,0.278503761,0.679994192,23.57180895,Experiment,Zebrafish
1,7.416666667,0.112996272,0.063238458,0.164955184,0.146230969,0.092137597,0.203219475,0.459010324,0.277666795,0.681749164,23.57692268,Experiment,Zebrafish
1,7.458333333,0.111552393,0.063849952,0.16342218,0.146391695,0.092444054,0.203620348,0.45992254,0.272549236,0.68001849,23.58171261,Experiment,Zebrafish
1,7.5,0.110914783,0.063277779,0.162439256,0.146545614,0.091932116,0.203107655,0.460841638,0.276164903,0.686751059,23.5861711,Experiment,Zebrafish
1,7.541666667,0.111201251,0.062647266,0.16297078,0.146691827,0.091813065,0.203076614,0.461767403,0.276638823,0.690451842,23.59029164,Experiment,Zebrafish
1,7.583333333,0.112720951,0.062956817,0.166876296,0.14682952,0.092535752,0.203899851,0.462699601,0.281512886,0.697891002,23.59406885,Experiment,Zebrafish
1,7.625,0.115903324,0.065291171,0.175251922,0.146957975,0.094770933,0.206155842,0.463637984,0.272696246,0.691786671,23.59749849,Experiment,Zebrafish
1,7.666666667,0.12118041,0.064618927,0.181851488,0.147076571,0.094722316,0.206020524,0.464582283,0.27324188,0.693943164,23.60057754,Experiment,Zebrafish
1,7.708333333,0.128843781,0.071457821,0.197461372,0.14718479,0.09499289,0.206148647,0.465532217,0.271947581,0.695609028,23.60330414,Experiment,Zebrafish
1,7.75,0.138880138,0.07441861,0.210469652,0.14728222,0.094573625,0.205899972,0.466487484,0.272414544,0.699669336,23.60567764,Experiment,Zebrafish
1,7.791666667,0.150791619,0.081463177,0.226138791,0.147368559,0.094418619,0.20621763,0.467447766,0.270510954,0.700945835,23.60769858,Experiment,Zebrafish
1,7.833333333,0.163458127,0.089878869,0.24203142,0.147443616,0.093290996,0.205201,0.468412729,0.268597479,0.703272555,23.60936869,Experiment,Zebrafish
1,7.875,0.175174705,0.096289384,0.254536517,0.147507311,0.092963969,0.204870709,0.469382021,0.269050868,0.706673642,23.61069087,Experiment,Zebrafish
1,7.916666667,0.183999124,0.109424023,0.269472714,0.147559679,0.092493773,0.204319892,0.470355271,0.271479783,0.71223425,23.61166915,Experiment,Zebrafish
1,7.958333333,0.188371431,0.113386231,0.273895002,0.147600865,0.092886084,0.204572879,0.471332088,0.272059225,0.71597446,23.61230871,Experiment,Zebrafish
1,8,0.187696301,0.111200837,0.269860521,0.147631127,0.093107626,0.205171008,0.472312061,0.270534265,0.717193829,23.61261579,Experiment,Zebrafish
1,8.041666667,0.182511984,0.111652451,0.267134092,0.147650831,0.093222754,0.205460874,0.473294756,0.271667161,0.720112132,23.61259768,Experiment,Zebrafish
1,8.083333333,0.174160353,0.104179345,0.257425923,0.147660449,0.093205202,0.205533059,0.474279716,0.271116061,0.722433903,23.61226267,Experiment,Zebrafish
1,8.125,0.1642259,0.09646955,0.247259748,0.147660554,0.093548727,0.206003644,0.475266458,0.271059249,0.726212971,23.61162001,Experiment,Zebrafish
1,8.166666667,0.154074642,0.086760291,0.23086626,0.147651819,0.093122127,0.205608605,0.476254471,0.270939635,0.728245316,23.61067981,Experiment,Zebrafish
1,8.208333333,0.144639368,0.08145014,0.219485269,0.147635008,0.093140052,0.205847496,0.477243214,0.2695181,0.730289042,23.60945301,Experiment,Zebrafish
1,8.25,0.136413579,0.074881391,0.204728391,0.147610972,0.092874003,0.206009016,0.478232114,0.27044846,0.734788499,23.60795131,Experiment,Zebrafish
1,8.291666667,0.129551545,0.072541231,0.196418247,0.147580644,0.093489821,0.206885454,0.479220564,0.270238905,0.73915009,23.6061871,Experiment,Zebrafish
1,8.333333333,0.123994062,0.066787068,0.184252241,0.147545028,0.090412333,0.203613578,0.480207918,0.271372802,0.74265306,23.60417334,Experiment,Zebrafish
1,8.375,0.119583116,0.066931168,0.178806163,0.147505197,0.091541884,0.20493665,0.481193492,0.281205592,0.755093395,23.60192355,Experiment,Zebrafish
1,8.416666667,0.116157961,0.063799716,0.171740987,0.14746228,0.090966364,0.204243618,0.482176562,0.281354363,0.758779952,23.59945167,Experiment,Zebrafish
1,8.458333333,0.113633037,0.062682353,0.168219833,0.147417455,0.091484511,0.205010783,0.483156357,0.271814448,0.752909493,23.596772,Experiment,Zebrafish
1,8.5,0.112053084,0.063786516,0.168028141,0.147371942,0.091248525,0.204823401,0.484132063,0.267782701,0.752547839,23.5938991,Experiment,Zebrafish
1,8.541666667,0.111614943,0.062091274,0.167837338,0.147326992,0.09095331,0.204768603,0.485102817,0.266750758,0.754889581,23.5908477,Experiment,Zebrafish
1,8.583333333,0.112645549,0.060238466,0.169935003,0.147283878,0.090386733,0.204295623,0.486067708,0.276446382,0.768192265,23.58763262,Experiment,Zebrafish
1,8.625,0.115536166,0.061105968,0.17712424,0.147243888,0.090146686,0.2042715,0.487025773,0.273943362,0.76947975,23.58426867,Experiment,Zebrafish
1,8.666666667,0.120644876,0.063512179,0.186780057,0.147208308,0.091174088,0.205342705,0.487976001,0.271944154,0.771230765,23.58077055,Experiment,Zebrafish
1,8.708333333,0.128176146,0.067805639,0.200757549,0.147178423,0.091191705,0.205568685,0.488917327,0.269721437,0.77304941,23.57715276,Experiment,Zebrafish
1,8.75,0.138035221,0.069180192,0.212514308,0.147155498,0.091087334,0.2058752,0.489848635,0.275537435,0.781268585,23.57342953,Experiment,Zebrafish
1,8.791666667,0.149666534,0.07630116,0.229053461,0.147140773,0.088605814,0.203619709,0.490768759,0.274060506,0.783606516,23.5696147,Experiment,Zebrafish
1,8.833333333,0.161938261,0.082883694,0.243759338,0.147135453,0.088605592,0.20394608,0.491676481,0.273361948,0.787082305,23.56572165,Experiment,Zebrafish
1,8.875,0.173201259,0.092629415,0.260148251,0.147140698,0.089852446,0.20547154,0.492570535,0.270074389,0.787534977,23.56176322,Experiment,Zebrafish
1,8.916666667,0.181638943,0.101254179,0.272705273,0.147157613,0.089574466,0.205504036,0.493449609,0.270002122,0.791313688,23.55775162,Experiment,Zebrafish
1,8.958333333,0.185850447,0.103211209,0.276372708,0.147187244,0.089253994,0.205877652,0.494312342,0.270019075,0.794197499,23.55369835,Experiment,Zebrafish
1,9,0.185362711,0.10692484,0.277861273,0.147230561,0.090054194,0.207102516,0.495157334,0.268421372,0.796804464,23.54961412,Experiment,Zebrafish
1,9.041666667,0.180731879,0.102695568,0.270207248,0.147288462,0.087670345,0.204821731,0.495983145,0.264185888,0.796934886,23.5455088,Experiment,Zebrafish
1,9.083333333,0.173200775,0.095913084,0.260196138,0.147361752,0.087523425,0.205163506,0.496788296,0.263985318,0.800159059,23.54139136,Experiment,Zebrafish
1,9.125,0.164190662,0.089333998,0.251327764,0.147451149,0.087312568,0.205124474,0.497571281,0.255418578,0.794385338,23.53726978,Experiment,Zebrafish
1,9.166666667,0.154908366,0.083226047,0.239622895,0.147557269,0.088725565,0.206784797,0.49833056,0.259977185,0.80288953,23.53315101,Experiment,Zebrafish
1,9.208333333,0.146173054,0.074737002,0.222904145,0.147680623,0.086536266,0.204840875,0.499064574,0.255737998,0.80395618,23.52904095,Experiment,Zebrafish
1,9.25,0.13842047,0.072413135,0.215029175,0.147821613,0.086683255,0.205047421,0.499771741,0.252239168,0.804099569,23.52494437,Experiment,Zebrafish
1,9.291666667,0.131797936,0.069149415,0.206170382,0.147980527,0.086555537,0.2052006,0.500450467,0.254025621,0.809292841,23.52086491,Experiment,Zebrafish
1,9.333333333,0.12628357,0.066197824,0.196279748,0.148157533,0.086467109,0.205458133,0.501099148,0.255835252,0.814618694,23.51680503,Experiment,Zebrafish
1,9.375,0.121793517,0.061876614,0.185629613,0.14835268,0.090577404,0.209864281,0.501716176,0.255606096,0.819011232,23.51276599,Experiment,Zebrafish
1,9.416666667,0.118261563,0.062868541,0.181424309,0.148565895,0.090747227,0.21031215,0.502299944,0.254186161,0.822078741,23.50874787,Experiment,Zebrafish
1,9.458333333,0.115697876,0.058119414,0.173625482,0.148796979,0.089624678,0.20952215,0.502848849,0.254526374,0.826734049,23.50474952,Experiment,Zebrafish
1,9.5,0.114217915,0.059507571,0.173946945,0.149045608,0.089482213,0.209588618,0.503361303,0.251853935,0.82964116,23.50076861,Experiment,Zebrafish
1,9.541666667,0.114044701,0.059976048,0.177269743,0.149311335,0.089682152,0.210117269,0.503835731,0.250856246,0.832878263,23.49680158,Experiment,Zebrafish
1,9.583333333,0.11548858,0.061811841,0.181715483,0.149593589,0.090172383,0.211037688,0.504270581,0.251673643,0.836860128,23.49284373,Experiment,Zebrafish
1,9.625,0.11889499,0.060941191,0.187204449,0.149891678,0.090271968,0.211526552,0.504664328,0.245156728,0.833583059,23.48888918,Experiment,Zebrafish
1,9.666666667,0.124560128,0.061565706,0.19626104,0.150204791,0.09042534,0.212059462,0.505015479,0.246592238,0.839280823,23.48493095,Experiment,Zebrafish
1,9.708333333,0.132616918,0.063421664,0.209041084,0.150532003,0.090443153,0.212588974,0.505322575,0.230228047,0.82724373,23.48096098,Experiment,Zebrafish
1,9.75,0.142892132,0.067090419,0.224746279,0.150872278,0.090578591,0.213112833,0.5055842,0.229503503,0.830175326,23.47697014,Experiment,Zebrafish
1,9.791666667,0.154754233,0.072476303,0.240694895,0.151224474,0.090704449,0.213715562,0.505798985,0.228277453,0.832967374,23.47294837,Experiment,Zebrafish
1,9.833333333,0.167024077,0.085081745,0.261523515,0.151587353,0.091181965,0.214520563,0.505965608,0.233851242,0.84117057,23.46888465,Experiment,Zebrafish
1,9.875,0.178073291,0.087617666,0.27102249,0.15195958,0.090664727,0.2149498,0.506082805,0.232294484,0.841050898,23.46476711,Experiment,Zebrafish
1,9.916666667,0.186205136,0.100219256,0.289861568,0.15233974,0.091786804,0.216467845,0.506149368,0.232409283,0.845130807,23.4605831,Experiment,Zebrafish
1,9.958333333,0.190232132,0.100899535,0.291762828,0.152726337,0.092698341,0.217863996,0.506164155,0.228017635,0.843528353,23.45631926,Experiment,Zebrafish
1,10,0.189842928,0.103520338,0.293072465,0.153117809,0.092617954,0.218288795,0.506126091,0.226536083,0.844906027,23.45196157,Experiment,Zebrafish
1,10.04166667,0.185634278,0.101429609,0.290345674,0.153512532,0.092532723,0.218937411,0.506034171,0.234167077,0.855826197,23.4474955,Experiment,Zebrafish
1,10.08333333,0.1787779,0.092701822,0.276707411,0.153908836,0.091336685,0.218295898,0.505887468,0.229112886,0.853886956,23.44290603,Experiment,Zebrafish
1,10.125,0.170558511,0.089035763,0.270173447,0.154305006,0.09164948,0.21934217,0.505685134,0.228429484,0.856065626,23.43817779,Experiment,Zebrafish
1,10.16666667,0.162040968,0.082338245,0.257773625,0.154699301,0.091703741,0.220095798,0.505426404,0.22709113,0.859705165,23.43329513,Experiment,Zebrafish
1,10.20833333,0.153937546,0.072464365,0.243424026,0.155089959,0.091707649,0.22086549,0.505110603,0.217404988,0.853058789,23.42824223,Experiment,Zebrafish
1,10.25,0.146629218,0.071024655,0.233549473,0.155475206,0.095213121,0.224902581,0.504737145,0.213488484,0.849630555,23.42300318,Experiment,Zebrafish
1,10.29166667,0.140262659,0.069433283,0.22459429,0.155853271,0.095067486,0.225231201,0.504305542,0.2114498,0.850458806,23.41756208,Experiment,Zebrafish
1,10.33333333,0.13487016,0.065857036,0.21394945,0.156222394,0.093701219,0.224636185,0.503815404,0.226949563,0.868727815,23.41190318,Experiment,Zebrafish
1,10.375,0.130440896,0.063674076,0.20411676,0.156580834,0.094085945,0.225384543,0.503266442,0.219187856,0.862950511,23.40601093,Experiment,Zebrafish
1,10.41666667,0.12697593,0.064381943,0.19837785,0.156926884,0.091598194,0.223530478,0.502658477,0.219503816,0.864982123,23.39987008,Experiment,Zebrafish
1,10.45833333,0.124543397,0.063689626,0.193787646,0.157258873,0.091790762,0.224147892,0.501991434,0.217656606,0.865569453,23.39346582,Experiment,Zebrafish
1,10.5,0.123260572,0.061983708,0.192155766,0.157575183,0.092091104,0.225059484,0.501265353,0.217371231,0.867923646,23.38678384,Experiment,Zebrafish
1,10.54166667,0.123311683,0.060192653,0.192975949,0.157874252,0.092109399,0.225492411,0.500480387,0.21603753,0.867785356,23.37981041,Experiment,Zebrafish
1,10.58333333,0.124948692,0.059694964,0.198320649,0.158154587,0.091508403,0.22570316,0.499636802,0.207246688,0.860137393,23.37253253,Experiment,Zebrafish
1,10.625,0.128453271,0.059004704,0.206105479,0.158414766,0.091754759,0.226427101,0.498734985,0.210893338,0.867286141,23.36493794,Experiment,Zebrafish
1,10.66666667,0.134055032,0.062675827,0.219971923,0.158653449,0.091865449,0.22704091,0.497775439,0.204437494,0.8619972,23.35701524,Experiment,Zebrafish
1,10.70833333,0.141816341,0.062235372,0.231299139,0.158869388,0.091801729,0.227532057,0.496758785,0.205521002,0.865512278,23.34875399,Experiment,Zebrafish
1,10.75,0.15149629,0.068514597,0.249642203,0.159061423,0.091704291,0.227941047,0.495685761,0.201216399,0.863185773,23.34014472,Experiment,Zebrafish
1,10.79166667,0.162422689,0.072132792,0.263127409,0.1592285,0.092451669,0.229422025,0.494557223,0.210606151,0.873947273,23.33117905,Experiment,Zebrafish
1,10.83333333,0.173436008,0.07798477,0.27665317,0.159369664,0.092375261,0.229720088,0.49337414,0.208672376,0.874034508,23.32184973,Experiment,Zebrafish
1,10.875,0.183052987,0.088441519,0.290330307,0.159484073,0.092372683,0.23008355,0.492137593,0.201140692,0.865732937,23.31215068,Experiment,Zebrafish
1,10.91666667,0.189846223,0.094131852,0.3007948,0.159570996,0.093442703,0.231653463,0.490848772,0.193760849,0.860266208,23.30207708,Experiment,Zebrafish
1,10.95833333,0.192837016,0.094481521,0.30232369,0.159629819,0.093421979,0.232026049,0.489508971,0.202065755,0.869396521,23.29162534,Experiment,Zebrafish
1,11,0.191868487,0.095072172,0.300318656,0.159660044,0.090763046,0.229711898,0.48811958,0.184666463,0.851973581,23.28079321,Experiment,Zebrafish
1,11.04166667,0.187548341,0.088174241,0.292503055,0.159661297,0.095937834,0.235260126,0.486682087,0.186369292,0.852467576,23.26957974,Experiment,Zebrafish
1,11.08333333,0.180939529,0.086735577,0.287681407,0.159633324,0.095113252,0.234816283,0.485198062,0.182881674,0.844988012,23.25798534,Experiment,Zebrafish
1,11.125,0.173183299,0.082129012,0.278453607,0.159575994,0.091748741,0.231538303,0.483669159,0.18478107,0.848780104,23.24601177,Experiment,Zebrafish
1,11.16666667,0.165211723,0.074663158,0.265845221,0.159489301,0.091372945,0.231452445,0.4820971,0.174566031,0.835827839,23.23366215,Experiment,Zebrafish
1,11.20833333,0.157645304,0.070182325,0.256431254,0.159373359,0.091416739,0.231883289,0.480483673,0.177021613,0.836808742,23.22094095,Experiment,Zebrafish
1,11.25,0.150823387,0.069784415,0.247450131,0.159228408,0.093495575,0.234289423,0.478830721,0.164203825,0.823559901,23.20785396,Experiment,Zebrafish
1,11.29166667,0.144901723,0.067225328,0.237055319,0.159054809,0.092684078,0.233749544,0.477140134,0.162737912,0.821403226,23.19440831,Experiment,Zebrafish
1,11.33333333,0.139911715,0.064638158,0.22648867,0.158853041,0.092485277,0.233768897,0.475413838,0.169882944,0.82983358,23.18061239,Experiment,Zebrafish
1,11.375,0.135820308,0.062757753,0.215769352,0.158623702,0.092125046,0.233786009,0.473653789,0.160454666,0.821307923,23.16647586,Experiment,Zebrafish
1,11.41666667,0.132600764,0.065369593,0.211495167,0.158367504,0.091778443,0.233576628,0.471861962,0.162746001,0.822087655,23.15200957,Experiment,Zebrafish
1,11.45833333,0.130228265,0.062819647,0.205686509,0.15808527,0.089330762,0.231578489,0.470040343,0.159318889,0.817716019,23.13722553,Experiment,Zebrafish
1,11.5,0.128702846,0.061130887,0.204788005,0.157777932,0.090478378,0.232947516,0.468190919,0.155482563,0.813787917,23.12213683,Experiment,Zebrafish
1,11.54166667,0.128116212,0.054761224,0.202948297,0.157446524,0.090638855,0.233352084,0.466315672,0.149840616,0.808742547,23.1067576,Experiment,Zebrafish
1,11.58333333,0.128662588,0.054769297,0.210502273,0.157092178,0.089091368,0.231882149,0.46441657,0.14446255,0.802700305,23.09110293,Experiment,Zebrafish
1,11.625,0.130611608,0.057169767,0.220476329,0.156716118,0.088769041,0.23146128,0.46249556,0.158264911,0.816884827,23.07518879,Experiment,Zebrafish
1,11.66666667,0.134224894,0.054985651,0.226301135,0.156319655,0.088426794,0.23127423,0.460554562,0.15544748,0.812579963,23.05903196,Experiment,Zebrafish
1,11.70833333,0.139627711,0.057393878,0.236848113,0.155904179,0.089006846,0.232033909,0.458595461,0.137562999,0.795594813,23.04264992,Experiment,Zebrafish
1,11.75,0.146679669,0.060031816,0.248369463,0.155471152,0.086266505,0.229277129,0.456620104,0.154897217,0.812631417,23.0260608,Experiment,Zebrafish
1,11.79166667,0.154849414,0.0637037,0.257113068,0.155022101,0.086445499,0.22971688,0.454630296,0.159473279,0.81729401,23.00928324,Experiment,Zebrafish
1,11.83333333,0.163159682,0.067093374,0.264667049,0.154558609,0.085619931,0.229044739,0.452627794,0.15637317,0.81511978,22.99233633,Experiment,Zebrafish
1,11.875,0.170386411,0.077006371,0.278212084,0.154082307,0.08601385,0.229621288,0.450614305,0.154109524,0.813757441,22.97523949,Experiment,Zebrafish
1,11.91666667,0.175254536,0.071281781,0.277749929,0.153594864,0.086574098,0.230337947,0.448591485,0.154466456,0.815345349,22.95801239,Experiment,Zebrafish
1,11.95833333,0.176893071,0.075660653,0.283947853,0.153097977,0.085772515,0.229517308,0.446560937,0.130785248,0.791824257,22.94067482,Experiment,Zebrafish
1,12,0.175116998,0.074421699,0.283591244,0.152593363,0.085703654,0.229483884,0.44452421,0.135879015,0.797273462,22.92324661,Experiment,Zebrafish
1,12.04166667,0.170496472,0.072283769,0.279809638,0.152082749,0.084610581,0.228441433,0.442482797,0.13396608,0.794293639,22.90574751,Experiment,Zebrafish
1,12.08333333,0.16403864,0.067493069,0.27371033,0.151567861,0.084558816,0.228690856,0.440438139,0.131725537,0.790744733,22.88819711,Experiment,Zebrafish
1,12.125,0.156836623,0.065704296,0.26641273,0.151050411,0.084043517,0.228299834,0.438391625,0.13391757,0.794696544,22.87061472,Experiment,Zebrafish
1,12.16666667,0.149815076,0.059192477,0.252341045,0.150532094,0.083446447,0.227890915,0.436344591,0.128427086,0.790217995,22.85301927,Experiment,Zebrafish
1,12.20833333,0.143593958,0.054889073,0.239977709,0.150014571,0.082846832,0.227446218,0.434298324,0.129849488,0.790900725,22.83542924,Experiment,Zebrafish
1,12.25,0.138466507,0.058591063,0.235679592,0.149499462,0.082502086,0.227321255,0.432254064,0.130071827,0.788697869,22.81786254,Experiment,Zebrafish
1,12.29166667,0.134489932,0.053833296,0.223135602,0.148988338,0.082258992,0.227219374,0.430213006,0.122786066,0.78123448,22.80033642,Experiment,Zebrafish
1,12.33333333,0.13156956,0.05676641,0.218012044,0.148482709,0.080634981,0.225841622,0.4281763,0.125945361,0.784704295,22.7828674,Experiment,Zebrafish
